video_id,source_group,comment_id,parent_id,is_reply,author,text,like_count,published_at,updated_at,relevance_score,video_url,comment_url,video_title,edu_hit
RYwFpsaeHDQ,priority,Ugx_chw6Vb-Y2t_QOb14AaABAg,,False,@bakalo3850,"Bagaimana klw Masa AI bekerja sama dgn pemerintah utk memajukan guru"" dan murid"" dinegara ini",0,2023-08-02 15:29:55+00:00,2023-08-02 15:29:55+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugx_chw6Vb-Y2t_QOb14AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgzTCs69qSZMSyA3jbN4AaABAg,,False,@Bank.merusak.ekonomi,"Ai lebih pintar dari manusia??dia aja belajar dari manusia...masa iya  kita mau di tindas seperti mereka ujung ujungnya kita pasti di perbudak teknologi...kalau mau majuin pendidikan,pertama tuh waktu nya di kuranginn karena mereka rata rata sulit untuk mencari passionya sendiri karena sibuk dengan sekolahnya...bukan di gantikan AI...kalau AI guru kita dan pintar...pekerjaan guru akan tidak ada kedepanyaa...kita akan menjadi budak teknologi.......kalian pikir bagus AI tapi bagi orang yang keluar text book sekolah mereka berfikir sisi gelapnya AI...kita akan jadi budak...kita akan di tindas",1,2023-08-02 13:14:43+00:00,2023-08-02 13:14:43+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgzTCs69qSZMSyA3jbN4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgzOmZgHdyqPXc8Tgkt4AaABAg,,False,@s3nganggur,"saya juga master teknik SIPIL tapi belum pernah nemuin nyiptain sesuatu....wkkk....MUNGKIN KARENA WA,TU KECIL SAYA  STANTING, atau sistem pendidikan saya yg keliru....SO PILIH PRESIDEN YANG BISA MEMBUAT SDM INDO JOS",0,2023-08-02 06:52:11+00:00,2023-08-02 06:52:11+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgzOmZgHdyqPXc8Tgkt4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugz9sugnuQeLLbX5_BZ4AaABAg,,False,@Yulizar.mMunir-sf5wu,Sebenarnya anak2 bangsa rata pandai2cerdik2.. Tp cuma simtim..pelajaran..atau pemimpinnya saja yg berkelas bajingan...semuanya di persulit..banyak anak2bmiskin yg pintar2..mereka banyak mendapatkan kesulittan..untuk makan saja merrka susah .apatah lg iyuran yg harus mereka keluarkan...sepatutnya di rana ini pamerintah masuk..tp apa yg pamerintah bikin ..semuanya mereka bajingan..sepatutnya anak2 dpt biaya siswa..tp apa yg terjadi..kalian pasti tau..beruntunglh kalian anak2org kaya...,0,2023-08-02 05:57:16+00:00,2023-08-02 05:58:09+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugz9sugnuQeLLbX5_BZ4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgxEX2IFC9_TpF2X3WV4AaABAg,,False,@ibnualipmunandar728,"iq orang iundo ga kalah pintar ama neggara lainn ,, cuma kami d dokrinn   , setlah lulus sekolah bagay mana cara nya memenuhui kebutuhan  hidup sendiri, sedang kan  lapangan pekerjan saja susah     ,, dan  saya dari pelosok desa  dalam pengenalan teknologi  sangat lah minim  d sekolah sekolah dasar  ,   dengan begitu melimpah nya  sumber daya alam di  TANAH AIR  ini ,  tetapi kesejahtran rakyat nya sangat lah minim apalagi d pelosok desa ..  kami bukan lah bodohh tetapii kami tidak d berikan pasilitas  yang memadai ,,    dan  tontonan d   TV INDO   , kebanyakan  pembodohan masall   d filem filem nya  dan SANGAT LAH KURANG  MENDIDIK ,,,",0,2023-07-31 08:19:42+00:00,2023-07-31 08:19:42+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgxEX2IFC9_TpF2X3WV4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgzORO5JjMpHlm-RP4l4AaABAg,,False,@zonderpunjer5991,"Bonus demografi yg berupa jml angkatan muda produktif di th 2045 ibarat pedang, klo cakap mengendalikannya akan sangat bermanfaat klo sebaiknya, bursa melukai diri sendiri. Artinya banyaknya angkatan muda produktif klo pengetahuan dan skill-nya rendah akan jadi negara, tp klo pengetahuan dan skill tinggi akan benar2 jadi bonus demografi. Bisnis AI sektor pendidikan ini semoga menjadi kontributor terdongkraknya pengetahuan dan skill angkatan muda produktif.",0,2023-07-31 08:03:33+00:00,2023-07-31 08:05:27+00:00,11,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgzORO5JjMpHlm-RP4l4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugy0Wu3bSNINjOnWdyt4AaABAg,,False,@xplashcomnewvois3288,Mantap tehnologi AI bisa memperpendek kesenjangan bangsa Indonesia  yang 3 s/d 5 th tertinggal tehnologinya dari kebanyakan negara maju & berkembang lainnya...Sokong anak2 muda kita yg setelah belajar dimanca negara mau/sudi pulang kampung memakai ilmunya untuk  memajukan bangsa dan negara Indonesia yg kita Cintai ini 🇮🇩❤👍🙏,2,2023-07-31 03:45:01+00:00,2023-07-31 03:45:01+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugy0Wu3bSNINjOnWdyt4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugwv-JpSwSECAk8Glgx4AaABAg,,False,@veronikawalenmaran7586,"Mas Davyn... saya seorang ibu yang berharap bisa menggunakan MASA IA terutama dalam pemebelajaran bahasa inggris untuk anak saya yang baru kelas VII dan kelas III, bagaimana cara saya bisa menemukan MASA IA ini. terimakasih",0,2023-07-31 01:22:07+00:00,2023-07-31 01:22:07+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugwv-JpSwSECAk8Glgx4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgykpPuMoG3SY6Zb9KN4AaABAg,,False,@syahronisulaiman,"saya tanya sm chatGPT kenapa dia bisa pintar dan cerdas

Pertanyaan mengenai alasan mengapa ada orang yang cerdas dan ada yang tidak merupakan topik yang kompleks dan dipengaruhi oleh berbagai faktor. Beberapa faktor yang dapat mempengaruhi tingkat kecerdasan seseorang meliputi:

1. Faktor Genetik: Kecerdasan memiliki komponen genetik yang signifikan. Beberapa orang mungkin memiliki predisposisi genetik untuk kecerdasan yang lebih tinggi dari orang lain.

2. Faktor Lingkungan: Lingkungan di mana seseorang dibesarkan dan hidup juga memiliki dampak besar pada tingkat kecerdasannya. Akses pendidikan yang baik, stimulasi intelektual, dan kesempatan untuk belajar dan berkembang dapat meningkatkan kecerdasan seseorang.

3. Faktor Pendidikan: Akses pendidikan yang baik dan berkualitas adalah faktor penting dalam pengembangan kecerdasan. Individu yang mendapatkan pendidikan yang baik memiliki kesempatan untuk mengasah keterampilan kognitif dan intelektual mereka.

4. Faktor Kesehatan: Kesehatan fisik dan mental juga berpengaruh pada kecerdasan seseorang. Kondisi kesehatan yang baik dapat mendukung fungsi kognitif yang optimal.

5. Faktor Sosial dan Ekonomi: Kondisi sosial dan ekonomi seseorang juga dapat memengaruhi aksesnya terhadap pendidikan dan kesempatan untuk belajar, yang pada gilirannya mempengaruhi perkembangan kecerdasannya.

6. Motivasi dan Ketekunan: Motivasi untuk belajar dan ketekunan dalam menghadapi tantangan intelektual dapat mempengaruhi tingkat kecerdasan seseorang. Orang yang lebih termotivasi dan gigih dalam belajar cenderung mencapai potensi intelektual mereka dengan lebih baik.

Perlu dicatat bahwa faktor-faktor di atas saling terkait dan kompleks, sehingga tidak ada satu jawaban tunggal yang dapat menjelaskan semua perbedaan kecerdasan di antara individu. Sebaliknya, tingkat kecerdasan seseorang dipengaruhi oleh kombinasi faktor-faktor tersebut.

Penting untuk diingat bahwa kecerdasan tidak selalu dapat diukur secara tepat dengan skala tertentu, dan ada berbagai jenis kecerdasan yang tidak dapat diukur dengan metode tes intelejensi tradisional. Setiap individu unik dengan potensi dan bakat yang berbeda-beda, dan kita semua dapat mengembangkan dan meningkatkan kecerdasan kita melalui upaya dan kesempatan yang tepat.",0,2023-07-31 00:49:44+00:00,2023-07-31 00:49:44+00:00,11,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgykpPuMoG3SY6Zb9KN4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugxsk1Mnha1HqvlOtL94AaABAg,,False,@F9AİXONA,"Kasus pelaporan pelanggaran yang melibatkan Roy Shakti telah menciptakan kegemparan di kalangan masyarakat Indonesia. Dalam artikel ini, kita akan membahas pentingnya pelaporan pelanggaran terhadap praktik tidak etis dalam pendidikan, khususnya terkait dengan kursus online yang dilakukan oleh tokoh publik seperti Roy Shakti.",0,2023-07-30 18:31:16+00:00,2023-07-30 18:31:16+00:00,12,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugxsk1Mnha1HqvlOtL94AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgwQ4NjjOwQTizerGb54AaABAg,,False,@yigiterensavc6632,"Sistem evaluasi dan penilaian dalam kursus online menjadi perhatian penting bagi para siswa. Artikel ini akan membahas pentingnya memiliki sistem penilaian yang adil dan transparan, serta memberikan saran bagi para mentor, termasuk Roy Shakti, untuk meningkatkan kualitas dan kepercayaan dalam penilaian mereka.",0,2023-07-30 18:31:15+00:00,2023-07-30 18:31:15+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgwQ4NjjOwQTizerGb54AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgxmNmfCIZws4Rxx8bp4AaABAg,,False,@yusufkaan1907,"Kesimpulannya, pelaporan pelanggaran terhadap praktik tidak etis dalam pendidikan, khususnya dalam kasus Roy Shakti, memiliki peran penting dalam menegakkan keadilan dan akuntabilitas. Pelaporan ini memberikan kesempatan bagi para siswa untuk menyuarakan kekhawatiran mereka dan mendapatkan perlindungan hukum yang pantas. Selain itu, pelaporan juga berkontribusi dalam meningkatkan kualitas pendidikan secara keseluruhan dan melindungi hak-hak siswa. Oleh karena itu, masyarakat harus mendukung dan memberikan perhatian serius terhadap pelaporan pelanggaran dalam dunia pendidikan untuk menciptakan lingkungan pendidikan yang lebih adil dan berkualitas.",0,2023-07-30 18:31:15+00:00,2023-07-30 18:31:15+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgxmNmfCIZws4Rxx8bp4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugz7JBPrU3NxegMq0VB4AaABAg,,False,@Hasann_60,"Dalam dunia pendidikan, integritas dan etika pengajaran harus dijaga dengan ketat. Para mentor dan pengajar harus bertanggung jawab atas apa yang mereka ajarkan dan bagaimana mereka mendekati proses pembelajaran. Kegagalan untuk mematuhi etika pengajaran dapat merusak reputasi mentor dan juga membahayakan perkembangan siswa. Pelaporan pelanggaran seperti yang terjadi dalam kasus Roy Shakti memberikan kesempatan bagi pihak berwenang dan masyarakat untuk mengevaluasi dan menuntut pertanggungjawaban atas tindakan yang tidak etis dalam dunia pendidikan.",2,2023-07-30 18:31:14+00:00,2023-07-30 18:31:14+00:00,11,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugz7JBPrU3NxegMq0VB4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugx4LOvbWOCiI_niho14AaABAg,,False,@eensmuhammed4073,"Kasus pelaporan pelanggaran yang melibatkan Roy Shakti telah menciptakan kegemparan di kalangan masyarakat Indonesia. Dalam artikel ini, kita akan membahas pentingnya pelaporan pelanggaran terhadap praktik tidak etis dalam pendidikan, khususnya terkait dengan kursus online yang dilakukan oleh tokoh publik seperti Roy Shakti.",0,2023-07-30 18:31:14+00:00,2023-07-30 18:31:14+00:00,12,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugx4LOvbWOCiI_niho14AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugxhjq8t2b5DXiedS854AaABAg,,False,@itaamelia6715,"belajar AI satu tahun mah cuma bisa makai produk yg udah jadi, tp nggak bisa ML buat dari nol",0,2023-07-30 15:08:42+00:00,2023-07-30 15:08:42+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugxhjq8t2b5DXiedS854AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugwwl5TE5Fx-N-jcoQd4AaABAg,,False,@Hobi-gambar,"Ini berkwalitas pendidikan indonesia, pasti bisa maju terus",0,2023-07-30 10:49:22+00:00,2023-07-30 10:49:22+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugwwl5TE5Fx-N-jcoQd4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgwiqcN-shJ3oe7Go2B4AaABAg,,False,@Akalanka_Chanel,sangat membantu pake ChatGPT buat ngerjain tugas kuliah heheheh,0,2023-07-30 09:26:13+00:00,2023-07-30 09:26:13+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgwiqcN-shJ3oe7Go2B4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugz9hFrtzPbmXUX4xpR4AaABAg,,False,@aryadwipa8499,"Alhamdulillah..mantap acara nya pak helmi dg bintang tamu yg sangat muda berbakat, ..
Tantangan ke depan dlm sektor SDM bukan hanya pd tehnologi AI dan yg lain nya , tp bgmn negara di tuntut utk melayani rakyat nya, khususnya keselamatan, kesejahteraan dan kebahagiaan, baik dlm memberikan kebutuhan pangan, sandang dan papan secara khusus di saat rakyat hidup dlm dunia tehnologi..jadi harus benar benar kembali ke UUD 45 tentang perekenomian indonesia ayat 1 & 2, so.. itu juga beberapa tahun lalu di lakukan di negara China, ..namun saya akan melihat bahwa cina mungkin melupakan jika Tehnologi AI akan banyak menciptakan pengangguran krn banyak nya jumlah penduduk di negara china namun tdk di imbangi dengan membuat struktur perekonomian di bidang pangan pd  khususnya yg di kelola oleh negara, dan sektor lain pd umumnya yg di kelola oleh negara... dan itu bs saja terjadi di indonesia jika pengelolaan sumber pangan terlupakan walau nusantara penuh dg bahan pangan.. bagaimana nasib orang kota ?,.. subsidi rakyat merupakan program program bagus dari pemerintah..bukan menciptakan org pemalas tp lbh tepatnya krn aktifitas manusia akan di tergantikan oleh tehnogi terbarukan, khusus nya AI.. jd..

Intinya ke depan adalah.. manusia sbg boss dg makan minum tidur dn aktifitas lainya dan yg bekerja adlh tehnologi robot, dan negara yg mengelola hal itu dan membayar semua nya. Klaw tidak siap... banyak rakyat indonesia yg kelaparan..itu kata analisa orang pinter yg kwatir sih.. ayoo..lets go... kerja cepat..

Sayang..saya belum menemukan penggati presiden utk mengganti pak jokowi ? .. saya harus katakan hal itu.

Calon presiden 2024 harus mempunyai rencana jangka pendek dan panjang di segala sektor.. agar masyarakat yg mau memilih tahu cara kerja nya..adakan survei nya..mana ade ade mahasiswa ku ? Koq pd diem sih ?..hadeeehhh..sambil duduk manis..ciptakan rasa aman de ?...ayoo bangun dan wujudkan mimpi mimpi mu ?",1,2023-07-30 08:44:35+00:00,2023-07-30 08:44:35+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugz9hFrtzPbmXUX4xpR4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgwPrVzsL-ICDrm6B_B4AaABAg,,False,@arywidos,"Wah wah guru AI, ya seperti nanyak ke OpenAi tentang soal tertentu",0,2023-07-30 05:38:50+00:00,2023-07-30 05:38:50+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgwPrVzsL-ICDrm6B_B4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgwXmLGE76jFcQFpHkJ4AaABAg,,False,@ongkowarsito3640,Cara mendaftar anak belajar di MASA AI bagaimana ya bro,0,2023-07-30 04:31:31+00:00,2023-07-30 04:31:31+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgwXmLGE76jFcQFpHkJ4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugzltnrk-SJDoOZsXTV4AaABAg,,False,@marisaandibumbung6822,Bangga dengan pemikiran Davyn. Semoga bisa berkolaborasi menjadikan Indonesia maju khususnya di bidang pendidikan,8,2023-07-30 02:35:37+00:00,2023-07-30 02:35:37+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugzltnrk-SJDoOZsXTV4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgwGXR_5_15ThX93iwN4AaABAg,,False,@donadinaran8203,"Jangan anggap ini ancaman bagi guru, tapi motifasi untuk guru agar lebih kompeten, misalnya menguasai sikologi anak, moral, akhlak dll yg tidak dikuasai AI, tidak semua bisa dikuasai AI, AI ciptaan manusia, Manusia ciptaan Allah, buang oldmind , newmind untuk indonesia",0,2023-07-30 00:46:08+00:00,2023-07-30 00:48:14+00:00,14,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgwGXR_5_15ThX93iwN4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugx_WaMTlQcnEzWPzbN4AaABAg,,False,@nbbchannel24,"Aku sangat setuju dengan pernyataan Davyn mengenai pendidikan sangat penting untuk difokuskan biar mencetak SDM yang berkualitas. Namun, you know lah mengenai guru, guru itu bekerja sesuai dengan gajinya. Mereka bisa aja ekstra memberikan yg terbaik untuk mencetak SDM yang terdidik sesuai kebutuhan masyarakat, namun mereka tidak mendapatkan perhargaan yang layak untuk itu. Bayangkan satu bulan di gaji 500ribu? Mau dapat apa coba, mungkin ini yang harus diperbaiki. Pendidikan, ekonomi, saya yakin Indonesia akan lebih baik.",0,2023-07-29 23:22:05+00:00,2023-07-29 23:22:05+00:00,12,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugx_WaMTlQcnEzWPzbN4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgwUtSZnjAssq9fDEVt4AaABAg,,False,@husnanh6188,Sayang pendidikan jadi bisnis terpopuler di Indonesia,0,2023-07-29 17:54:00+00:00,2023-07-29 17:54:00+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgwUtSZnjAssq9fDEVt4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugyo023g6kq94nOtxuZ4AaABAg,,False,@penihandayani1117,salut ada anak muda concern dg pendidikan dan  pembangunan SDM Indonesia..,1,2023-07-29 16:30:06+00:00,2023-07-29 16:30:06+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugyo023g6kq94nOtxuZ4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgzVxZjjYIOV7972QWx4AaABAg,,False,@wayanbimadompu4129,"hongkong hadir,,saya suka ank2bangs   Indonesia yg cerdas,dan otak berlian❤,saya sampai  saat ini masih bekajar dan belajar karna saya  aku ilmu,",0,2023-07-29 12:49:30+00:00,2023-07-29 12:49:30+00:00,12,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgzVxZjjYIOV7972QWx4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgzZmfZdCXCtlxIOX5V4AaABAg,,False,@juragangula926,Pas Banget inih jadi Guru Honorer di Indonesia.,0,2023-07-29 07:12:38+00:00,2023-07-29 07:12:38+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgzZmfZdCXCtlxIOX5V4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgxGr8UBGarn5D-23gl4AaABAg,,False,@FawwazAlMujahid,nah lohhh guru indonesia harus siap2 ini kena replace sama product satu ini hhihih,0,2023-07-29 01:02:41+00:00,2023-07-29 01:02:41+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgxGr8UBGarn5D-23gl4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugz79QWv8jzVpkdg1T14AaABAg,,False,@AyyIi-s3o,"Semoga netizen malaysia melihat video ini, karena mereka terlalu sombong menghina orang Indonesia ber IQ gorilla, padahal pendidikan mereka katanya mendonia, tapi prestasi melompong",2,2023-07-28 18:54:19+00:00,2023-07-28 18:54:19+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugz79QWv8jzVpkdg1T14AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgyQGMUTdxSTG-WLQWd4AaABAg,,False,@KakBulink,Anak ini cocok jadi Mentri pendidikan...paya SDM Indonesia jadi lebih baik.,1,2023-07-28 16:07:50+00:00,2023-07-28 16:07:50+00:00,12,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgyQGMUTdxSTG-WLQWd4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgxA8svhtaFr_12lq7F4AaABAg,,False,@dewitjandi8014,"Visi dan misinya sangat mulia, nasionalis u kemajuan pendidikan bangsa Indonesia, meninggalkan karier yg mungkin dpt diraih lebih di luar negeri. Semoga saja kedepan bila saatnya tiba dan perusahaannya sukses, berkembang, anak muda ini  dan adiknya tidak dizalimi dan sebaliknya dituduh negatif karena rasnya",1,2023-07-28 13:21:34+00:00,2023-07-28 13:21:34+00:00,11,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgxA8svhtaFr_12lq7F4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgxEDjAIPwkcTUX9ZE14AaABAg,,False,@jemmy9499,Pendidikan indonesia masih sibuk untuk mendidik siswa siswinya masuk surga langit ke tujuh.,1,2023-07-28 09:03:54+00:00,2023-07-28 09:03:54+00:00,6,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgxEDjAIPwkcTUX9ZE14AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,UgzsxkbT80zftw2U77R4AaABAg,,False,@ganmarcyul,strategi yg bagus AI dimulai ke pendidikan....untuk membangun infrastruktur AI merambah kesemua bidang,0,2023-07-28 08:14:11+00:00,2023-07-28 08:14:11+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=UgzsxkbT80zftw2U77R4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
RYwFpsaeHDQ,priority,Ugz-Aqm6XTGs2urEqEF4AaABAg,,False,@Loren38382,"Yang jadi masalah disini adalah, kebanyakan orang indonesia itu Belajar dari youtube dari pada membaca teks dokumentasi sehingga kalau ada anak yang pintar kayak gini udah pasti viral di indo padahal yah biasa aja kalau tinggal di jepang dan Amerika karena disana warganya sudah paham betul soal perkembangan ai generative makanya banyak anak pintar indonesia itu langsung terkenal karena kecerdasannya padahal itu semua ada dukungan finansial juga",1,2023-07-28 04:47:43+00:00,2023-07-28 04:47:43+00:00,9,https://www.youtube.com/watch?v=RYwFpsaeHDQ,https://www.youtube.com/watch?v=RYwFpsaeHDQ&lc=Ugz-Aqm6XTGs2urEqEF4AaABAg,"Davyn Sudirdjo, Anak Indonesia Pencipta AI Untuk Pendidikan | Helmy Yahya Bicara",True
